"","gisjoin","year","diff","male","female"
"11320","G4802890",1880,0.017,6624,6193
"11321","G4802910",1880,0.023,2615,2384
"11322","G4802930",1880,0.02,8448,7798
"11323","G4802950",1880,0.355,59,10
"11324","G4802970",1880,0.03,1057,937
"11325","G4802990",1880,0.031,2636,2326
"11326","G4803030",1880,0.5,25,0
"11327","G4803050",1880,-0.167,3,6
"11328","G4803070",1880,0.067,869,664
"11329","G4803090",1880,0.02,14001,12933
"11330","G4803110",1880,0.142,450,251
"11331","G4803130",1880,0.013,2765,2630
"11332","G4803150",1880,0.009,5590,5393
"11333","G4803170",1880,0.5,12,0
"11334","G4803190",1880,0.051,1462,1193
"11335","G4803210",1880,0.022,2055,1885
"11336","G4803230",1880,0.068,1685,1282
"11337","G4803250",1880,0.033,2396,2096
"11338","G4803270",1880,0.153,809,430
"11339","G4803310",1880,0.023,9750,8909
"11340","G4803350",1880,0.175,79,38
"11341","G4803370",1880,0.04,6076,5181
"11342","G4803390",1880,0.017,5248,4906
"11343","G4803410",1880,NA,0,0
"11344","G4803430",1880,0.022,2626,2406
"11345","G4803450",1880,0.25,18,6
"11346","G4803470",1880,0.014,5960,5630
"11347","G4803490",1880,0.032,11544,10158
"11348","G4803510",1880,0.01,2223,2136
"11349","G4803530",1880,0.08,371,269
"11350","G4803550",1880,0.064,4328,3345
"11351","G4803570",1880,NA,0,0
"11352","G4803590",1880,0.12,178,109
"11353","G4803610",1880,0.048,1610,1328
"11354","G4803630",1880,0.066,3330,2555
"11355","G4803650",1880,0.01,6236,5983
"11356","G4803670",1880,0.047,8673,7197
"11357","G4803690",1880,NA,0,0
"11358","G4803710",1880,0.089,1064,743
"11359","G4803730",1880,0.002,3611,3578
"11360","G4803750",1880,0.429,26,2
"11361","G4803770",1880,0.113,1761,1112
"11362","G4803790",1880,0.023,1586,1449
"11363","G4803810",1880,0.5,3,0
"11364","G4803870",1880,0.021,8961,8233
"11365","G4803910",1880,0.026,833,752
"11366","G4803930",1880,0.25,24,8
"11367","G4803950",1880,0.028,11821,10562
"11368","G4803970",1880,0.041,1615,1369
"11369","G4803990",1880,0.112,600,380
"11370","G4804010",1880,0.01,9678,9308
"11371","G4804030",1880,0.006,2106,2055
"11372","G4804050",1880,0.015,2617,2467
"11373","G4804070",1880,0.003,3109,3077
"11374","G4804090",1880,0.03,535,475
"11375","G4804110",1880,0.018,2758,2566
"11376","G4804150",1880,0.216,73,29
"11377","G4804170",1880,0.089,1199,838
"11378","G4804190",1880,0.016,4910,4613
"11379","G4804210",1880,NA,0,0
"11380","G4804230",1880,0.003,10992,10871
"11381","G4804250",1880,0.027,1396,1253
"11382","G4804270",1880,0.059,4639,3665
"11383","G4804290",1880,0.043,2566,2159
"11384","G4804330",1880,0.385,92,12
"11385","G4804370",1880,0.5,4,0
"11386","G4804390",1880,0.039,13292,11379
"11387","G4804410",1880,0.063,978,758
"11388","G4804450",1880,NA,0,0
"11389","G4804470",1880,0.081,413,298
"11390","G4804490",1880,0.017,3080,2879
"11391","G4804510",1880,0.148,2342,1273
"11392","G4804530",1880,0.024,14166,12862
"11393","G4804550",1880,0.008,2496,2419
"11394","G4804570",1880,0.001,2921,2904
"11395","G4804590",1880,0.016,5295,4971
"11396","G4804630",1880,0.061,1425,1116
"11397","G4804670",1880,0.023,6601,6018
"11398","G4804690",1880,-0.006,3105,3184
"11399","G4804710",1880,0.06,6733,5291
"11400","G4804730",1880,0.015,4649,4375
"11401","G4804770",1880,0.009,14028,13537
"11402","G4804790",1880,0.072,3015,2258
"11403","G4804810",1880,0.002,2285,2264
"11404","G4804830",1880,0.248,383,129
"11405","G4804850",1880,0.188,298,135
"11406","G4804870",1880,0.183,86,40
"11407","G4804910",1880,0.031,8054,7101
"11408","G4804930",1880,0.031,3783,3335
"11409","G4804970",1880,0.034,8871,7730
"11410","G4804990",1880,0.024,5879,5333
"11411","G4805010",1880,NA,0,0
"11412","G4805030",1880,0.037,2538,2188
"11413","G4805050",1880,0.049,1997,1639
"11414","G4805070",1880,0.012,210,200
"11415","G4950015",1880,0.105,2372,1546
"11416","G4950035",1880,0.03,3585,3176
"11417","G4950055",1880,-0.001,6272,6290
"11418","G4950115",1880,0.006,2673,2606
"11419","G4950155",1880,0.065,314,242
"11420","G4950295",1880,0.006,2031,1982
"11421","G4950315",1880,0.021,1810,1664
"11422","G4950335",1880,0.017,1595,1490
"11423","G4950375",1880,0.012,1909,1818
"11424","G4950395",1880,0.04,962,821
"11425","G4950415",1880,0.041,893,758
"11426","G4950435",1880,0.027,665,598
"11427","G4950495",1880,0.003,16097,15880
"11428","G4950515",1880,0.01,104,100
"11429","G4950535",1880,-0.001,5771,5786
"11430","G4950555",1880,0.02,2318,2139
"11431","G4950595",1880,0.077,2840,2081
"11432","G4950615",1880,0.056,2502,1995
"11433","G4950635",1880,0.101,480,319
"11434","G4950675",1880,0.001,9009,8964
"11435","G4950715",1880,0.031,1555,1372
"11436","G4950735",1880,0.056,2356,1879
"11437","G4950755",1880,0.018,6396,5948
"11438","G5000010",1880,0.001,12119,12054
"11439","G5000030",1880,0.005,11083,10867
"11440","G5000050",1880,0.007,11957,11650
"11441","G5000070",1880,-0.008,16118,16674
"11442","G5000090",1880,0.026,4175,3756
"11443","G5000110",1880,-0.004,14994,15231
"11444","G5000130",1880,0.004,2079,2045
"11445","G5000150",1880,0.006,6413,6271
"11446","G5000170",1880,0.007,11918,11607
"11447","G5000190",1880,0.015,11372,10711
"11448","G5000210",1880,0.01,21313,20516
"11449","G5000230",1880,-0.005,12570,12834
"11450","G5000250",1880,-0.001,13361,13402
"11451","G5000270",1880,-0.005,17415,17781
"11452","G5100010",1880,-0.001,12189,12219
"11453","G5100030",1880,-0.013,15883,16735
"11454","G5100035",1880,-0.021,8399,9147
"11455","G5100050",1880,0.038,3004,2582
"11456","G5100070",1880,-0.002,5164,5213
"11457","G5100090",1880,0,9360,9349
"11458","G5100110",1880,-0.011,4932,5148
"11459","G5100150",1880,-0.019,17189,18521
"11460","G5100170",1880,0.005,2262,2220
"11461","G5100190",1880,-0.001,15571,15634
"11462","G5100210",1880,-0.011,2447,2557
"11463","G5100230",1880,0.01,7555,7254
"11464","G5100250",1880,-0.001,8333,8374
"11465","G5100270",1880,0.023,2978,2716
"11466","G5100290",1880,-0.006,7677,7863
"11467","G5100310",1880,-0.018,17466,18784
"11468","G5100330",1880,-0.016,8339,8904
"11469","G5100350",1880,-0.015,6465,6858
"11470","G5100360",1880,0.008,2799,2713
"11471","G5100370",1880,-0.012,8122,8531
"11472","G5100410",1880,-0.011,12264,12821
"11473","G5100430",1880,0.007,3896,3786
"11474","G5100450",1880,-0.002,1891,1903
"11475","G5100470",1880,-0.007,6607,6801
"11476","G5100490",1880,-0.007,5194,5346
"11477","G5100510",1880,NA,NA,NA
"11478","G5100530",1880,-0.029,15484,17386
"11479","G5100550",1880,0.035,5723,4966
"11480","G5100570",1880,-0.012,5386,5646
"11481","G5100590",1880,0.006,8112,7913
"11482","G5100610",1880,-0.011,11245,11748
"11483","G5100630",1880,-0.011,6486,6769
"11484","G5100650",1880,-0.016,5233,5569
"11485","G5100670",1880,-0.009,12304,12780
"11486","G5100690",1880,-0.015,8505,9048
"11487","G5100710",1880,0.002,4418,4376
"11488","G5100730",1880,0.004,5989,5887
"11489","G5100750",1880,-0.004,5101,5191
"11490","G5100770",1880,-0.007,6446,6622
"11491","G5100790",1880,-0.014,2832,2998
"11492","G5100810",1880,0.003,4232,4175
"11493","G5100830",1880,-0.01,16472,17116
"11494","G5100850",1880,-0.003,9231,9357
"11495","G5100870",1880,-0.026,39237,43466
"11496","G5100890",1880,-0.005,7931,8078
"11497","G5100910",1880,-0.006,2553,2611
"11498","G5100930",1880,0.015,5449,5123
"11499","G5100950",1880,-0.007,2675,2747
"11500","G5100970",1880,-0.018,5059,5443
"11501","G5100990",1880,0.007,3245,3152
"11502","G5101010",1880,-0.002,4362,4389
"11503","G5101030",1880,0.007,3124,3036
"11504","G5101050",1880,-0.01,7413,7703
"11505","G5101070",1880,-0.009,11599,12035
"11506","G5101090",1880,-0.012,9252,9690
"11507","G5101110",1880,-0.012,5627,5908
"11508","G5101130",1880,-0.016,5115,5447
"11509","G5101150",1880,0.001,3755,3746
"11510","G5101170",1880,-0.021,11779,12831
"11511","G5101190",1880,-0.007,3084,3168
"11512","G5101210",1880,-0.011,8162,8531
"11513","G5101230",1880,0.007,8062,7841
"11514","G5101250",1880,-0.003,8215,8321
"11515","G5101270",1880,0.008,2803,2712
"11516","G5101290",1880,-0.014,28493,30164
"11517","G5101310",1880,0.001,4581,4571
"11518","G5101330",1880,-0.005,3924,4005
"11519","G5101350",1880,-0.013,5437,5719
"11520","G5101370",1880,-0.012,6370,6682
"11521","G5101390",1880,-0.006,4919,5046
"11522","G5101410",1880,-0.012,6266,6567
"11523","G5101430",1880,0.006,26620,25969
"11524","G5101450",1880,0,3911,3906
"11525","G5101470",1880,-0.012,7152,7516
"11526","G5101490",1880,0.007,5098,4956
"11527","G5101510",1880,0.026,4937,4457
"11528","G5101530",1880,0,4588,4592
"11529","G5101550",1880,-0.001,4372,4383
"11530","G5101570",1880,-0.003,4617,4674
"11531","G5101590",1880,0.004,3626,3569
"11532","G5101610",1880,-0.011,6411,6694
"11533","G5101630",1880,-0.008,9845,10158
"11534","G5101650",1880,-0.012,14435,15132
"11535","G5101670",1880,0.005,7024,6882
"11536","G5101690",1880,0,8621,8612
"11537","G5101710",1880,-0.009,8938,9266
"11538","G5101730",1880,-0.003,6044,6116
"11539","G5101750",1880,-0.001,8995,9017
"11540","G5101770",1880,-0.026,7032,7796
"11541","G5101790",1880,-0.002,3592,3619
"11542","G5101810",1880,0.044,4019,3372
"11543","G5101830",1880,0.004,5074,4988
"11544","G5101850",1880,0.001,6439,6422
"11545","G5101870",1880,0.001,3708,3691
"11546","G5101890",1880,0.02,1175,1083
"11547","G5101910",1880,-0.008,12408,12795
"11548","G5101930",1880,0.008,4495,4351
"11549","G5101950",1880,0.007,3944,3828
"11550","G5101970",1880,-0.009,7037,7281
"11551","G5101990",1880,0.011,3756,3593
"11552","G5350015",1880,0.066,521,400
"11553","G5350035",1880,0.124,398,240
"11554","G5350055",1880,0.066,3107,2383
"11555","G5350075",1880,0.065,4011,3092
"11556","G5350095",1880,0.08,1195,867
"11557","G5350115",1880,0.138,694,393
"11558","G5350135",1880,0.175,1155,557
"11559","G5350155",1880,0.09,4074,2836
"11560","G5350175",1880,0.235,1277,461
"11561","G5350195",1880,0.078,2343,1712
"11562","G5350215",1880,0.063,1463,1137
"11563","G5350235",1880,0.178,433,206
"11564","G5350255",1880,0.155,1078,567
"11565","G5350275",1880,0.098,1986,1333
"11566","G5350315",1880,0.078,548,400
"11567","G5350355",1880,0.18,550,259
"11568","G5350395",1880,0.103,836,551
"11569","G5350415",1880,0.155,2790,1472
"11570","G5350435",1880,0.281,972,273
"11571","G5350455",1880,0.071,1867,1403
"11572","G5350475",1880,0.261,1216,382
"11573","G5350495",1880,0.104,5261,3455
"11574","G5350515",1880,0.165,2087,1050
"11575","G5350535",1880,0.128,4402,2612
"11576","G5350555",1880,0.108,1709,1102
"11577","G5400010",1880,0.007,6024,5846
"11578","G5400030",1880,0,8683,8697
"11579","G5400050",1880,0.012,2984,2840
"11580","G5400070",1880,0.024,5130,4657
"11581","G5400090",1880,-0.004,2983,3030
"11582","G5400110",1880,0.023,7184,6560
"11583","G5400130",1880,0.018,3143,2929
"11584","G5400150",1880,0.019,1796,1664
"11585","G5400170",1880,0.013,5416,5136
"11586","G5400190",1880,0.042,6270,5290
"11587","G5400210",1880,0.011,3630,3478
"11588","G5400230",1880,0.007,2808,2734
"11589","G5400250",1880,0.009,7663,7397
"11590","G5400270",1880,0,5182,5184
"11591","G5400290",1880,0,2441,2441
"11592","G5400310",1880,0.001,3407,3387
"11593","G5400330",1880,-0.001,10066,10115
"11594","G5400350",1880,0.017,8432,7880
"11595","G5400370",1880,-0.004,7437,7568
"11596","G5400390",1880,0.015,16713,15753
"11597","G5400410",1880,0.006,6716,6553
"11598","G5400430",1880,0.013,4486,4253
"11599","G5400450",1880,0.024,3840,3489
"11600","G5400470",1880,0.012,1575,1499
"11601","G5400490",1880,0,8594,8604
"11602","G5400510",1880,0.014,9688,9152
"11603","G5400530",1880,0.011,11388,10905
"11604","G5400550",1880,0.001,3739,3728
"11605","G5400570",1880,0.006,4363,4267
"11606","G5400610",1880,-0.005,7414,7571
"11607","G5400630",1880,0.01,5870,5631
"11608","G5400650",1880,0.012,2960,2817
"11609","G5400670",1880,0.008,3671,3552
"11610","G5400690",1880,-0.006,18492,18965
"11611","G5400710",1880,-0.003,3985,4037
"11612","G5400730",1880,0.021,3261,2995
"11613","G5400750",1880,0.008,2840,2751
"11614","G5400770",1880,0.01,9741,9350
"11615","G5400790",1880,0.012,5826,5549
"11616","G5400810",1880,0.013,3781,3586
"11617","G5400830",1880,0.008,4114,3988
"11618","G5400850",1880,0.012,6900,6574
"11619","G5400870",1880,0.018,6308,5876
"11620","G5400890",1880,0.013,4632,4401
"11621","G5400910",1880,-0.004,5680,5775
"11622","G5400930",1880,0.016,1625,1526
"11623","G5400950",1880,0.004,5578,5495
"11624","G5400970",1880,0.007,5194,5055
"11625","G5400990",1880,0.018,7642,7097
"11626","G5401010",1880,0.012,1641,1566
"11627","G5401030",1880,0.02,7223,6673
"11628","G5401050",1880,0.016,3666,3438
"11629","G5401070",1880,-0.001,12471,12535
"11630","G5401090",1880,0.009,2199,2123
"11631","G5500010",1880,0.026,3549,3192
"11632","G5500030",1880,0.073,894,665
"11633","G5500050",1880,0.056,3902,3122
"11634","G5500070",1880,0.03,299,265
"11635","G5500090",1880,0.012,17431,16647
"11636","G5500110",1880,0.034,8294,7234
"11637","G5500130",1880,0.1,1884,1256
"11638","G5500150",1880,0.02,8648,7984
"11639","G5500170",1880,0.067,8791,6700
"11640","G5500190",1880,0.068,6084,4631
"11641","G5500210",1880,0.007,14233,13832
"11642","G5500230",1880,0.014,8037,7607
"11643","G5500250",1880,0.011,27215,26018
"11644","G5500270",1880,0.009,23389,22542
"11645","G5500290",1880,0.048,6379,5266
"11646","G5500310",1880,0.039,353,302
"11647","G5500330",1880,0.046,9185,7632
"11648","G5500350",1880,0.05,10989,9004
"11649","G5500390",1880,0.001,23472,23387
"11650","G5500430",1880,0.008,19229,18623
"11651","G5500450",1880,0.01,11090,10639
"11652","G5500470",1880,0.002,7272,7211
"11653","G5500490",1880,0.006,11955,11673
"11654","G5500530",1880,0.032,7069,6216
"11655","G5500550",1880,0.005,16251,15905
"11656","G5500570",1880,0.02,8096,7486
"11657","G5500590",1880,0.007,6875,6675
"11658","G5500610",1880,0.023,8261,7546
"11659","G5500630",1880,0.023,14148,12925
"11660","G5500650",1880,0.006,10765,10514
"11661","G5500670",1880,0.141,439,246
"11662","G5500690",1880,0.087,1181,830
"11663","G5500710",1880,0.009,19106,18399
"11664","G5500730",1880,0.062,9624,7497
"11665","G5500750",1880,0.1,5360,3569
"11666","G5500770",1880,0.008,4526,4382
"11667","G5500790",1880,0.002,69606,68931
"11668","G5500810",1880,0.013,11083,10524
"11669","G5500830",1880,0.044,5360,4488
"11670","G5500870",1880,0.016,14819,13897
"11671","G5500890",1880,0.01,7889,7572
"11672","G5500910",1880,0.029,3296,2930
"11673","G5500930",1880,0.03,9396,8348
"11674","G5500950",1880,0.056,5570,4448
"11675","G5500970",1880,0.024,9294,8437
"11676","G5500990",1880,0.15,510,275
"11677","G5501010",1880,0.009,15754,15168
"11678","G5501030",1880,0.015,9352,8822
"11679","G5501050",1880,0.005,19589,19234
"11680","G5501090",1880,0.038,10196,8760
"11681","G5501110",1880,0.012,14720,14009
"11682","G5501150",1880,0.043,5629,4742
"11683","G5501170",1880,0.009,17405,16801
"11684","G5501190",1880,0.083,1348,963
"11685","G5501210",1880,0.025,9022,8167
"11686","G5501230",1880,0.023,12148,11087
"11687","G5501270",1880,0.001,13153,13096
"11688","G5501310",1880,0.013,12025,11417
"11689","G5501330",1880,0.014,14873,14084
"11690","G5501350",1880,0.022,10929,10026
"11691","G5501370",1880,0.014,6515,6172
"11692","G5501390",1880,0.003,21491,21249
"11693","G5501410",1880,0.037,4822,4159
"11694","G5650015",1880,0.151,3010,1616
"11695","G5650035",1880,0.205,2423,1015
"11696","G5650055",1880,0.308,193,46
"11697","G5650075",1880,0.332,530,107
"11698","G5650095",1880,0.173,4313,2096
"11699","G5650115",1880,0.236,1886,675
"11700","G5650135",1880,0.124,1797,1082
"11701","G0100010",1890,-0.007,6578,6752
"11702","G0100030",1890,0.009,4553,4388
"11703","G0100050",1890,-0.027,16490,18408
"11704","G0100070",1890,0.015,7122,6702
"11705","G0100090",1890,0.01,11176,10751
"11706","G0100110",1890,-0.009,13281,13782
"11707","G0100130",1890,-0.008,10639,11002
"11708","G0100150",1890,0.017,17486,16349
"11709","G0100170",1890,-0.006,13013,13306
"11710","G0100190",1890,0.006,10353,10106
"11711","G0100210",1890,0.011,7432,7117
"11712","G0100230",1890,0,8770,8756
"11713","G0100250",1890,0.007,11469,11155
"11714","G0100270",1890,-0.003,7834,7931
"11715","G0100290",1890,-0.004,6556,6662
"11716","G0100310",1890,-0.001,6076,6094
"11717","G0100330",1890,0.007,10242,9947
"11718","G0100350",1890,0,7301,7293
"11719","G0100370",1890,0,7955,7951
"11720","G0100390",1890,-0.002,3754,3782
"11721","G0100410",1890,-0.005,7643,7782
"11722","G0100430",1890,0.008,6828,6611
"11723","G0100450",1890,0.004,8673,8552
"11724","G0100470",1890,-0.016,23901,25449
"11725","G0100490",1890,0.013,10826,10280
"11726","G0100510",1890,0,10866,10866
"11727","G0100530",1890,0.013,4448,4218
"11728","G0100550",1890,0.01,11182,10744
"11729","G0100570",1890,-0.003,6367,6456
"11730","G0100590",1890,-0.002,5317,5364
"11731","G0100610",1890,0.004,5392,5298
"11732","G0100630",1890,-0.014,10695,11312
"11733","G0100650",1890,-0.002,13693,13808
"11734","G0100670",1890,0.005,12557,12290
"11735","G0100710",1890,0.007,14199,13827
"11736","G0100730",1890,0.05,48702,39799
"11737","G0100750",1890,-0.006,7012,7175
"11738","G0100770",1890,0.011,12140,11599
"11739","G0100790",1890,-0.006,10229,10496
"11740","G0100810",1890,-0.015,13928,14766
"11741","G0100830",1890,0.001,10613,10588
"11742","G0100850",1890,0.003,15857,15693
"11743","G0100870",1890,-0.009,9051,9388
"11744","G0100890",1890,-0.005,18878,19241
"11745","G0100910",1890,-0.008,16296,16799
"11746","G0100930",1890,0.002,5691,5656
"11747","G0100950",1890,0.007,9605,9330
"11748","G0100970",1890,-0.022,24683,26904
"11749","G0100990",1890,-0.006,9380,9610
"11750","G0101010",1890,-0.018,27057,29115
"11751","G0101030",1890,0.009,12269,11820
"11752","G0101050",1890,-0.012,14319,15013
"11753","G0101070",1890,-0.002,11192,11278
"11754","G0101090",1890,-0.005,12083,12340
"11755","G0101110",1890,-0.003,8560,8659
"11756","G0101130",1890,-0.02,11561,12532
"11757","G0101150",1890,0.01,8843,8510
"11758","G0101170",1890,0.024,10952,9934
"11759","G0101190",1890,-0.011,14457,15117
"11760","G0101210",1890,0.005,14832,14514
"11761","G0101230",1890,-0.002,12670,12790
"11762","G0101250",1890,-0.005,15016,15336
"11763","G0101270",1890,0.022,8391,7687
"11764","G0101290",1890,0.023,4149,3786
"11765","G0101310",1890,-0.01,15114,15702
"11766","G0101330",1890,-0.003,3259,3293
"11767","G0250055",1890,0.062,4008,3126
"11768","G0250095",1890,0.112,15240,9678
"11769","G0450015",1890,0.074,2457,1824
"11770","G0450035",1890,0.151,4516,2422
"11771","G0450075",1890,0.18,1375,646
"11772","G0450095",1890,0.115,3485,2185
"11773","G0450135",1890,0.082,6393,4593
"11774","G0450155",1890,0.224,1045,399
"11775","G0450195",1890,0.062,7128,5545
"11776","G0450215",1890,0.085,2487,1764
"11777","G0450255",1890,0.198,6061,2624
"11778","G0450275",1890,0.108,1624,1047
"11779","G0500010",1890,0.025,5997,5435
"11780","G0500030",1890,0.009,6768,6527
"11781","G0500050",1890,0.019,4423,4104
"11782","G0500070",1890,0.002,13922,13794
"11783","G0500090",1890,0.001,7917,7899
"11784","G0500110",1890,0.006,4035,3937
"11785","G0500130",1890,0.022,3793,3474
"11786","G0500150",1890,0.005,8731,8557
"11787","G0500170",1890,0.024,5978,5441
"11788","G0500190",1890,0.013,10762,10235
"11789","G0500210",1890,0.042,6610,5590
"11790","G0500230",1890,0.016,4070,3814
"11791","G0500250",1890,0.029,6011,5351
"11792","G0500270",1890,0.009,10125,9768
"11793","G0500290",1890,0.017,10056,9403
"11794","G0500310",1890,0.03,6376,5649
"11795","G0500330",1890,0.014,11166,10548
"11796","G0500350",1890,0.041,7542,6398
"11797","G0500370",1890,0.036,4121,3572
"11798","G0500390",1890,0.005,4697,4599
"11799","G0500410",1890,0.036,5537,4787
"11800","G0500430",1890,0.014,8911,8441
"11801","G0500450",1890,0.023,9588,8754
"11802","G0500470",1890,0.017,10306,9628
